,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,OID_TRACT_20,GEOID_TRACT_20,NAMELSAD_TRACT_20,AREALAND_TRACT_20,AREAWATER_TRACT_20,MTFCC_TRACT_20,FUNCSTAT_TRACT_20,OID_TRACT_10,GEOID_TRACT_10,NAMELSAD_TRACT_10,AREALAND_TRACT_10,AREAWATER_TRACT_10,MTFCC_TRACT_10,FUNCSTAT_TRACT_10,AREALAND_PART,AREAWATER_PART
404,1400000US13137000100,Georgia,Habersham County,0,3834,1512,0,18.0,0.47,0,0,0,0,0,0,7.1,55179.0,0,0,0,0,0,0,0,0,61.0,61.0,,19.0,19.0,,3834.0,100.0,1118.0,29.16,819.0,21.36,710.0,18.52,3697.0,96.43,16.0,0.42,24.0,0.63,1.0,0.03,8.0,0.21,88.0,2.3,111.0,2.9,23.0,1.52,165.0,10.9,3834.0,100.0,1118.0,29.16,819.0,21.36,710.0,18.52,3697.0,96.43,16.0,0.42,24.0,0.63,1.0,0.03,8.0,0.21,88.0,2.3,111.0,2.9,23.0,1.52,165.0,10.9,61.0,1.6,19.0,0.49,11.0,0.3,5.0,0.13,59.0,1.55,1.0,0.03,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.0,819.0,710.0,3697.0,16.0,24.0,1.0,8.0,88.0,111.0,21.0,153.0,20790375296187.0,13137000100,Census Tract 1,144714717.0,1433710.0,G5020,S,20740375296187.0,13137000100,Census Tract 1,144714717.0,1433710.0,G5020,S,144714717.0,1433710.0
405,1400000US13137000201,Georgia,Habersham County,0,4062,1572,0,0.0,0.0,0,0,0,0,0,0,10.7,56490.0,0,0,0,0,0,0,0,0,,,,,,,4062.0,100.0,1577.0,38.83,942.0,23.19,692.0,17.04,3937.0,96.92,9.0,0.22,16.0,0.39,1.0,0.02,10.0,0.25,89.0,2.19,93.0,2.29,43.0,2.75,150.0,9.57,4061.0,99.99,1577.0,38.83,942.0,23.18,692.0,17.04,3937.0,96.92,9.0,0.22,16.0,0.39,1.0,0.02,10.0,0.25,89.0,2.18,93.0,2.29,43.0,2.75,150.0,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.0,942.0,692.0,3937.0,9.0,16.0,1.0,10.0,89.0,93.0,35.0,149.0,207903718022567.0,13137000201,Census Tract 2.01,59394589.0,957591.0,G5020,S,207403718022567.0,13137000201,Census Tract 2.01,59394589.0,957591.0,G5020,S,59394589.0,957591.0
406,1400000US13137000300,Georgia,Habersham County,1,3972,1589,0,150.0,3.78,1,1,1,0,0,1,19.3,53690.0,1,1,1,1,1,0,0,0,1859.0,3326.0,1859.0,777.0,1509.0,777.0,3326.0,83.74,1509.0,38.0,736.0,18.53,631.0,15.89,2945.0,74.13,93.0,2.34,24.0,0.61,0.0,0.0,12.0,0.3,252.0,6.35,373.0,9.4,93.0,5.87,269.0,16.91,1859.0,46.79,777.0,19.57,416.0,10.48,367.0,9.25,1675.0,42.18,22.0,0.56,8.0,0.21,0.0,0.0,9.0,0.23,144.0,3.62,196.0,4.92,45.0,2.83,148.0,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.0,896.0,739.0,3530.0,108.0,29.0,0.0,14.0,291.0,433.0,116.0,321.0,20790375296108.0,13137000300,Census Tract 3,35949859.0,536491.0,G5020,S,20740375296108.0,13137000300,Census Tract 3,35949859.0,536491.0,G5020,S,35949859.0,536491.0
407,1400000US13137000400,Georgia,Habersham County,0,4774,1825,0,0.0,0.0,0,0,0,0,0,0,9.2,66591.0,0,0,0,0,0,0,0,0,,,,,,,4179.0,87.53,1578.0,33.05,1079.0,22.6,595.0,12.46,3631.0,76.05,70.0,1.47,226.0,4.73,5.0,0.1,8.0,0.17,239.0,5.01,340.0,7.12,26.0,1.44,198.0,10.85,3707.0,77.65,1453.0,30.44,994.0,20.82,502.0,10.51,3203.0,67.1,56.0,1.17,217.0,4.55,3.0,0.07,7.0,0.15,220.0,4.61,297.0,6.23,22.0,1.19,173.0,9.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703.0,1221.0,734.0,4181.0,84.0,240.0,11.0,8.0,250.0,361.0,31.0,223.0,20790375296133.0,13137000400,Census Tract 4,74192099.0,794796.0,G5020,S,20740375296133.0,13137000400,Census Tract 4,74192099.0,794796.0,G5020,S,74192099.0,794796.0
408,1400000US13139000204,Georgia,Hall County,0,4107,1473,0,0.0,0.0,0,0,0,0,0,0,6.6,96184.0,0,0,0,0,0,0,0,0,,,,,,,3965.0,96.55,694.0,16.9,1078.0,26.25,501.0,12.21,3769.0,91.78,52.0,1.27,19.0,0.46,0.0,0.0,6.0,0.14,119.0,2.9,140.0,3.42,31.0,2.11,95.0,6.44,3732.0,90.87,658.0,16.01,1033.0,25.15,466.0,11.34,3548.0,86.39,49.0,1.19,17.0,0.4,0.0,0.0,5.0,0.13,113.0,2.76,139.0,3.38,31.0,2.11,89.0,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.0,1104.0,526.0,3908.0,53.0,19.0,0.0,6.0,121.0,141.0,30.0,92.0,207903717307522.0,13139000204,Census Tract 2.04,40047166.0,3812021.0,G5020,S,207403717307522.0,13139000204,Census Tract 2.04,40047166.0,3812021.0,G5020,S,40047166.0,3812021.0
409,1400000US13139000303,Georgia,Hall County,0,2570,1067,0,30.0,1.17,0,0,0,0,0,0,10.4,97039.0,0,0,0,0,0,0,0,0,,,,,,,2172.0,84.5,626.0,24.34,479.0,18.63,490.0,19.06,2041.0,79.4,27.0,1.03,3.0,0.11,1.0,0.04,2.0,0.1,98.0,3.82,148.0,5.75,79.0,7.38,11.0,1.05,1687.0,65.62,495.0,19.26,412.0,16.05,254.0,9.87,1569.0,61.05,22.0,0.86,1.0,0.04,1.0,0.04,2.0,0.08,92.0,3.56,134.0,5.22,66.0,6.15,8.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.0,508.0,789.0,2429.0,30.0,5.0,1.0,3.0,102.0,155.0,80.0,14.0,207903717307535.0,13139000303,Census Tract 3.03,27183671.0,1242445.0,G5020,S,207403717307535.0,13139000303,Census Tract 3.03,27183671.0,1242445.0,G5020,S,27183671.0,1242445.0
410,1400000US13139000304,Georgia,Hall County,0,3670,1305,0,9.0,0.25,0,0,0,0,0,0,6.0,83403.0,0,0,0,0,0,0,0,0,,,,,,,3463.0,94.35,952.0,25.95,922.0,25.11,429.0,11.7,3123.0,85.1,32.0,0.87,23.0,0.63,0.0,0.0,28.0,0.76,257.0,6.99,470.0,12.81,21.0,1.59,139.0,10.68,2900.0,79.03,787.0,21.45,782.0,21.31,375.0,10.21,2597.0,70.76,26.0,0.71,18.0,0.49,0.0,0.0,27.0,0.74,232.0,6.33,438.0,11.92,17.0,1.29,117.0,8.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.0,972.0,462.0,3323.0,36.0,24.0,0.0,28.0,259.0,486.0,23.0,150.0,207903717307544.0,13139000304,Census Tract 3.04,31457198.0,4568260.0,G5020,S,207403717307544.0,13139000304,Census Tract 3.04,31457198.0,4568260.0,G5020,S,31457198.0,4568260.0
411,1400000US13139000305,Georgia,Hall County,0,4344,1562,0,11.0,0.25,0,0,0,0,0,0,9.2,75458.0,0,0,0,0,0,0,0,0,,,,,,,4288.0,98.7,1134.0,26.11,1099.0,25.3,526.0,12.1,3834.0,88.25,86.0,1.98,51.0,1.18,6.0,0.14,9.0,0.2,302.0,6.95,358.0,8.23,16.0,1.03,123.0,7.86,3970.0,91.39,1032.0,23.76,1005.0,23.13,500.0,11.52,3573.0,82.25,70.0,1.61,46.0,1.06,5.0,0.12,6.0,0.15,269.0,6.2,326.0,7.51,14.0,0.9,114.0,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.0,1116.0,530.0,3880.0,89.0,52.0,6.0,9.0,308.0,363.0,17.0,118.0,207903717307550.0,13139000305,Census Tract 3.05,34078876.0,1246172.0,G5020,S,207403717307550.0,13139000305,Census Tract 3.05,34078876.0,1246172.0,G5020,S,34078876.0,1246172.0
412,1400000US13139000702,Georgia,Hall County,0,5060,1353,0,0.0,0.0,0,0,0,0,0,1,19.7,49970.0,0,0,0,0,0,0,0,0,,,,,,,4906.0,96.96,2773.0,54.81,1769.0,34.96,319.0,6.3,3181.0,62.87,406.0,8.03,29.0,0.57,1.0,0.02,27.0,0.53,1262.0,24.94,2805.0,55.44,58.0,4.29,133.0,9.82,3905.0,77.17,2212.0,43.71,1412.0,27.9,261.0,5.15,2595.0,51.28,316.0,6.25,20.0,0.39,1.0,0.02,26.0,0.5,947.0,18.72,2094.0,41.37,38.0,2.77,108.0,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2928.0,1821.0,331.0,3270.0,420.0,30.0,1.0,27.0,1312.0,2910.0,57.0,131.0,207903717307491.0,13139000702,Census Tract 7.02,27914967.0,92638.0,G5020,S,207403717307491.0,13139000702,Census Tract 7.02,27914967.0,92638.0,G5020,S,27914967.0,92638.0
413,1400000US13139000800,Georgia,Hall County,1,3402,995,0,467.0,13.73,1,1,1,1,1,1,38.3,26389.0,1,1,1,1,1,0,0,1,913.0,2496.0,913.0,658.0,1808.0,658.0,2496.0,73.38,1808.0,53.14,710.0,20.86,247.0,7.27,654.0,19.22,966.0,28.41,40.0,1.18,1.0,0.03,12.0,0.37,823.0,24.19,1005.0,29.54,142.0,14.3,213.0,21.36,913.0,26.84,658.0,19.35,281.0,8.27,101.0,2.97,302.0,8.86,272.0,8.0,2.0,0.06,0.0,0.0,0.0,0.0,337.0,9.91,426.0,12.53,51.0,5.12,81.0,8.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.0,916.0,339.0,921.0,1381.0,53.0,1.0,25.0,1021.0,1246.0,248.0,307.0,20790375977294.0,13139000800,Census Tract 8,4770584.0,24872.0,G5020,S,20740375977294.0,13139000800,Census Tract 8,4770584.0,24872.0,G5020,S,4770584.0,24872.0
414,1400000US13139001101,Georgia,Hall County,1,5249,1189,0,173.0,3.3,0,0,0,0,0,1,40.1,31638.0,0,0,0,0,0,0,0,0,,349.0,,,281.0,,349.0,6.66,281.0,5.36,154.0,2.94,12.0,0.23,98.0,1.87,72.0,1.36,2.0,0.04,1.0,0.02,0.0,0.01,176.0,3.36,248.0,4.73,20.0,1.65,22.0,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3984.0,1939.0,168.0,1773.0,358.0,43.0,38.0,78.0,2959.0,4415.0,367.0,320.0,207903717307601.0,13139001101,Census Tract 11.01,4062130.0,0.0,G5020,S,207403717307601.0,13139001101,Census Tract 11.01,4062130.0,0.0,G5020,S,4062130.0,0.0
415,1400000US13139001102,Georgia,Hall County,1,4809,1063,0,0.0,0.0,0,1,0,0,0,1,17.1,47543.0,0,1,0,1,0,0,0,0,225.0,2029.0,225.0,114.0,1025.0,114.0,2029.0,42.18,1025.0,21.32,715.0,14.87,159.0,3.31,853.0,17.73,35.0,0.73,121.0,2.52,4.0,0.08,19.0,0.39,996.0,20.72,1548.0,32.2,27.0,2.57,67.0,6.31,225.0,4.68,114.0,2.36,80.0,1.66,28.0,0.58,114.0,2.37,0.0,0.01,3.0,0.06,0.0,0.0,3.0,0.06,105.0,2.18,168.0,3.49,3.0,0.32,8.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.0,1745.0,252.0,1857.0,116.0,249.0,10.0,61.0,2516.0,3920.0,69.0,169.0,207903717307568.0,13139001102,Census Tract 11.02,5593343.0,10577.0,G5020,S,207403717307568.0,13139001102,Census Tract 11.02,5593343.0,10577.0,G5020,S,5593343.0,10577.0
416,1400000US13139001202,Georgia,Hall County,1,5663,1527,0,0.0,0.0,1,1,1,0,0,1,21.3,51123.0,1,1,1,1,1,0,0,0,4794.0,5440.0,4794.0,2378.0,2762.0,2378.0,5440.0,96.06,2762.0,48.78,1865.0,32.93,356.0,6.28,3315.0,58.54,495.0,8.75,80.0,1.42,1.0,0.02,29.0,0.51,1520.0,26.83,2962.0,52.31,54.0,3.55,214.0,14.0,4794.0,84.65,2378.0,41.99,1648.0,29.1,303.0,5.35,2972.0,52.48,440.0,7.77,52.0,0.92,1.0,0.02,26.0,0.46,1302.0,23.0,2647.0,46.74,47.0,3.09,188.0,12.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3103.0,1937.0,376.0,3444.0,513.0,87.0,1.0,30.0,1588.0,3071.0,53.0,208.0,207903717307518.0,13139001202,Census Tract 12.02,47673962.0,261414.0,G5020,S,207403717307518.0,13139001202,Census Tract 12.02,47673962.0,261414.0,G5020,S,47673962.0,261414.0
417,1400000US13139001302,Georgia,Hall County,1,4968,1710,0,5.0,0.1,0,0,0,0,0,0,12.8,85972.0,1,1,1,1,1,0,0,0,4422.0,4863.0,4422.0,1134.0,1231.0,1134.0,4863.0,97.89,1231.0,24.78,1273.0,25.63,524.0,10.55,4371.0,87.99,139.0,2.79,50.0,1.01,7.0,0.14,15.0,0.3,281.0,5.66,437.0,8.8,25.0,1.44,104.0,6.08,4422.0,89.01,1134.0,22.83,1162.0,23.39,479.0,9.64,3966.0,79.84,126.0,2.53,46.0,0.93,7.0,0.14,14.0,0.27,263.0,5.3,394.0,7.93,23.0,1.34,94.0,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366.0,1298.0,535.0,4461.0,149.0,50.0,7.0,15.0,286.0,448.0,26.0,109.0,207903717307582.0,13139001302,Census Tract 13.02,21608153.0,82897.0,G5020,S,207403717307582.0,13139001302,Census Tract 13.02,21608153.0,82897.0,G5020,S,21608153.0,82897.0
418,1400000US13139001402,Georgia,Hall County,1,5291,1889,0,4.0,0.08,0,0,0,0,0,0,8.9,78487.0,1,1,1,1,1,0,0,0,4591.0,5286.0,4591.0,1351.0,1576.0,1351.0,5286.0,99.91,1576.0,29.79,1240.0,23.44,661.0,12.49,4398.0,83.11,234.0,4.41,121.0,2.29,1.0,0.02,19.0,0.36,514.0,9.71,807.0,15.25,31.0,1.64,110.0,5.82,4591.0,86.77,1351.0,25.53,1052.0,19.88,590.0,11.15,3886.0,73.44,207.0,3.91,98.0,1.85,1.0,0.02,13.0,0.24,387.0,7.32,616.0,11.64,31.0,1.64,96.0,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.0,1242.0,661.0,4400.0,235.0,121.0,1.0,19.0,515.0,808.0,32.0,114.0,20790375977320.0,13139001402,Census Tract 14.02,13864824.0,5327019.0,G5020,S,20740375977320.0,13139001402,Census Tract 14.02,13864824.0,5327019.0,G5020,S,13864824.0,5327019.0
419,1400000US13139001404,Georgia,Hall County,1,5201,1721,0,0.0,0.0,0,0,0,0,0,0,17.4,62083.0,0,1,0,1,0,0,0,0,367.0,2598.0,367.0,128.0,825.0,128.0,2598.0,49.95,825.0,15.87,814.0,15.66,169.0,3.24,1821.0,35.01,285.0,5.49,52.0,1.01,8.0,0.15,14.0,0.26,417.0,8.02,745.0,14.33,26.0,1.53,133.0,7.72,367.0,7.06,128.0,2.47,113.0,2.17,29.0,0.56,290.0,5.58,28.0,0.53,2.0,0.03,2.0,0.03,3.0,0.05,43.0,0.83,67.0,1.28,3.0,0.16,20.0,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.0,1568.0,375.0,3614.0,592.0,110.0,8.0,21.0,856.0,1506.0,48.0,250.0,207903717307575.0,13139001404,Census Tract 14.04,18315891.0,28865.0,G5020,S,207403717307575.0,13139001404,Census Tract 14.04,18315891.0,28865.0,G5020,S,18315891.0,28865.0
420,1400000US13139001501,Georgia,Hall County,0,4204,1677,0,20.0,0.48,0,0,0,0,0,0,8.8,79472.0,0,0,0,0,0,0,0,0,,,,,,,3765.0,89.56,1062.0,25.27,797.0,18.95,597.0,14.2,3416.0,81.25,110.0,2.62,37.0,0.88,1.0,0.02,16.0,0.37,185.0,4.41,308.0,7.33,39.0,2.31,147.0,8.75,2810.0,66.85,694.0,16.52,566.0,13.46,497.0,11.83,2619.0,62.3,80.0,1.91,19.0,0.44,0.0,0.0,10.0,0.23,83.0,1.97,149.0,3.55,15.0,0.87,108.0,6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.0,893.0,662.0,3801.0,125.0,43.0,1.0,17.0,217.0,363.0,56.0,185.0,207903717307572.0,13139001501,Census Tract 15.01,14656165.0,10985152.0,G5020,S,207403717307572.0,13139001501,Census Tract 15.01,14656165.0,10985152.0,G5020,S,14656165.0,10985152.0
421,1400000US13139001502,Georgia,Hall County,0,4183,1644,0,0.0,0.0,0,0,0,0,0,0,7.3,84205.0,0,0,0,0,0,0,0,0,,,,,,,4183.0,100.0,910.0,21.76,857.0,20.49,635.0,15.18,3790.0,90.6,130.0,3.11,85.0,2.03,0.0,0.0,20.0,0.48,158.0,3.78,231.0,5.52,22.0,1.32,60.0,3.67,4118.0,98.44,894.0,21.36,837.0,20.02,630.0,15.06,3738.0,89.36,126.0,3.0,85.0,2.03,0.0,0.0,19.0,0.46,150.0,3.58,218.0,5.22,22.0,1.31,60.0,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.0,857.0,635.0,3790.0,130.0,85.0,0.0,20.0,158.0,231.0,22.0,61.0,207903717307590.0,13139001502,Census Tract 15.02,23024028.0,22955959.0,G5020,S,207403717307590.0,13139001502,Census Tract 15.02,23024028.0,22955959.0,G5020,S,23024028.0,22955959.0
422,1400000US13139001603,Georgia,Hall County,0,4903,1608,0,4.0,0.08,0,0,0,0,0,0,7.1,90817.0,0,0,0,0,0,0,0,0,,,,,,,4476.0,91.29,1205.0,24.58,1281.0,26.13,332.0,6.77,3823.0,77.98,286.0,5.82,110.0,2.24,0.0,0.0,14.0,0.3,243.0,4.95,444.0,9.06,15.0,0.95,68.0,4.23,3164.0,64.53,1007.0,20.53,878.0,17.91,245.0,5.0,2703.0,55.14,201.0,4.1,76.0,1.55,0.0,0.0,13.0,0.26,170.0,3.48,307.0,6.27,12.0,0.77,49.0,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.0,1405.0,372.0,4189.0,303.0,119.0,0.0,15.0,277.0,492.0,16.0,78.0,207903717307615.0,13139001603,Census Tract 16.03,34788718.0,385906.0,G5020,S,207403717307615.0,13139001603,Census Tract 16.03,34788718.0,385906.0,G5020,S,34788718.0,385906.0
423,1400000US13139001605,Georgia,Hall County,1,4788,1533,0,0.0,0.0,0,0,0,0,0,0,9.0,101016.0,1,1,1,1,1,0,0,0,2814.0,4151.0,2814.0,468.0,724.0,468.0,4151.0,86.69,724.0,15.12,1278.0,26.7,217.0,4.54,3640.0,76.02,183.0,3.82,67.0,1.39,0.0,0.0,17.0,0.36,244.0,5.09,405.0,8.45,29.0,1.87,179.0,11.68,2814.0,58.77,468.0,9.78,847.0,17.69,154.0,3.21,2470.0,51.59,117.0,2.44,46.0,0.96,0.0,0.0,9.0,0.18,172.0,3.59,280.0,5.85,19.0,1.22,123.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.0,1456.0,273.0,4199.0,207.0,81.0,4.0,26.0,271.0,448.0,35.0,213.0,207903717307597.0,13139001605,Census Tract 16.05,16931420.0,55696.0,G5020,S,207403717307597.0,13139001605,Census Tract 16.05,16931420.0,55696.0,G5020,S,16931420.0,55696.0
424,1400000US13139001606,Georgia,Hall County,1,3472,1390,0,99.0,2.85,0,0,0,0,0,0,9.0,61269.0,1,1,1,1,1,0,0,0,705.0,2421.0,705.0,199.0,604.0,199.0,2421.0,69.74,604.0,17.39,606.0,17.46,282.0,8.13,2070.0,59.61,168.0,4.83,62.0,1.79,6.0,0.17,5.0,0.13,112.0,3.21,286.0,8.25,34.0,2.43,55.0,3.94,705.0,20.32,199.0,5.75,170.0,4.91,119.0,3.44,630.0,18.15,28.0,0.8,20.0,0.57,3.0,0.08,0.0,0.0,25.0,0.72,68.0,1.96,0.0,0.01,14.0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.0,875.0,340.0,2802.0,366.0,86.0,6.0,8.0,204.0,508.0,68.0,94.0,207903717307604.0,13139001606,Census Tract 16.06,8521516.0,125272.0,G5020,S,207403717307604.0,13139001606,Census Tract 16.06,8521516.0,125272.0,G5020,S,8521516.0,125272.0
425,1400000US13139001607,Georgia,Hall County,1,4352,1630,0,0.0,0.0,0,0,0,0,0,0,11.5,78625.0,1,1,1,1,1,0,0,0,2051.0,3740.0,2051.0,227.0,693.0,227.0,3740.0,85.93,693.0,15.93,935.0,21.48,546.0,12.55,3259.0,74.9,178.0,4.08,140.0,3.22,0.0,0.0,3.0,0.07,159.0,3.66,347.0,7.98,27.0,1.65,142.0,8.71,2051.0,47.12,227.0,5.21,526.0,12.09,269.0,6.19,1768.0,40.63,106.0,2.43,101.0,2.32,0.0,0.0,2.0,0.04,74.0,1.71,146.0,3.35,8.0,0.5,76.0,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.0,1108.0,618.0,3792.0,201.0,143.0,0.0,3.0,213.0,489.0,53.0,205.0,207903717307584.0,13139001607,Census Tract 16.07,14580192.0,12908.0,G5020,S,207403717307584.0,13139001607,Census Tract 16.07,14580192.0,12908.0,G5020,S,14580192.0,12908.0
426,1400000US13145120198,Georgia,Harris County,0,5167,2101,0,25.0,0.48,0,0,0,0,0,0,9.9,70721.0,0,0,0,0,0,0,0,0,25.0,25.0,,5.0,5.0,,4420.0,85.55,980.0,18.96,926.0,17.92,887.0,17.17,3145.0,60.87,1169.0,22.61,33.0,0.64,0.0,0.0,8.0,0.16,65.0,1.26,82.0,1.6,83.0,3.94,150.0,7.13,3152.0,61.0,736.0,14.24,638.0,12.34,601.0,11.63,2231.0,43.17,849.0,16.42,19.0,0.37,0.0,0.0,4.0,0.08,49.0,0.96,55.0,1.06,67.0,3.2,106.0,5.02,25.0,0.49,5.0,0.09,3.0,0.06,8.0,0.15,24.0,0.46,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.0,1112.0,1006.0,3561.0,1478.0,35.0,0.0,13.0,80.0,105.0,119.0,183.0,20790376356436.0,13145120198,Census Tract 1201.98,321872637.0,8184203.0,G5020,S,20740376356436.0,13145120198,Census Tract 1201.98,321872637.0,8184203.0,G5020,S,321872637.0,8184203.0
427,1400000US13147960300,Georgia,Hart County,0,3000,1209,0,0.0,0.0,0,0,0,0,0,1,16.3,44129.0,0,0,0,0,0,0,0,0,,,,,,,3000.0,100.0,1546.0,51.52,719.0,23.97,413.0,13.77,2401.0,80.03,494.0,16.47,11.0,0.37,0.0,0.0,3.0,0.1,91.0,3.03,120.0,4.0,17.0,1.4,306.0,25.35,2962.0,98.74,1525.0,50.83,708.0,23.6,408.0,13.59,2389.0,79.62,469.0,15.63,11.0,0.37,0.0,0.0,3.0,0.1,91.0,3.02,119.0,3.98,16.0,1.36,302.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.0,719.0,413.0,2401.0,494.0,11.0,0.0,3.0,91.0,120.0,16.0,343.0,20790377302072.0,13147960300,Census Tract 9603,94795378.0,577850.0,G5020,S,20740377302072.0,13147960300,Census Tract 9603,94795378.0,577850.0,G5020,S,94795378.0,577850.0
428,1400000US13149970100,Georgia,Heard County,0,4680,1711,0,132.0,2.82,0,0,0,1,1,1,23.6,52035.0,0,0,0,0,0,0,0,1,,,,,,,4421.0,94.47,1971.0,42.11,1137.0,24.3,568.0,12.15,3787.0,80.92,454.0,9.71,31.0,0.66,0.0,0.0,17.0,0.37,132.0,2.82,108.0,2.3,149.0,8.72,490.0,28.65,3798.0,81.15,1678.0,35.86,972.0,20.78,434.0,9.28,3401.0,72.67,250.0,5.34,23.0,0.5,0.0,0.0,14.0,0.3,110.0,2.35,98.0,2.09,100.0,5.83,417.0,24.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.0,1199.0,616.0,3964.0,512.0,37.0,0.0,19.0,148.0,124.0,165.0,491.0,20790437870736.0,13149970100,Census Tract 9701,229896542.0,5358730.0,G5020,S,20740437870736.0,13149970100,Census Tract 9701,229896542.0,5358730.0,G5020,S,229896542.0,5358730.0
